category_min_id,week_num,region,cl_cnt
36,33,Niigata,2197
36,33,Tokyo,4044
36,34,Niigata,2223
36,34,Tokyo,4079
36,35,Niigata,1975
36,35,Tokyo,2855
36,36,Niigata,2406
36,36,Tokyo,2671
36,37,Niigata,2151
36,37,Tokyo,2225
36,38,Niigata,2269
36,38,Tokyo,2062
36,39,Niigata,2363
36,39,Tokyo,2317
36,40,Niigata,2186
36,40,Tokyo,2180
36,41,Niigata,2576
36,41,Tokyo,2307
36,42,Niigata,2009
36,42,Tokyo,2162
36,43,Niigata,2366
36,43,Tokyo,2091
36,44,Niigata,2314
36,44,Tokyo,2745
36,45,Niigata,2264
36,45,Tokyo,2343
36,46,Niigata,2442
36,46,Tokyo,2081
37,1,Niigata,91
37,1,Tokyo,1687
37,2,Niigata,98
37,2,Tokyo,1768
37,3,Niigata,97
37,3,Tokyo,1721
37,4,Niigata,124
37,4,Tokyo,1784
37,5,Niigata,117
37,5,Tokyo,1585
37,6,Niigata,135
37,6,Tokyo,1568
37,7,Niigata,79
37,7,Tokyo,1284
37,8,Niigata,86
37,8,Tokyo,1352
37,9,Niigata,64
37,9,Tokyo,1217
37,10,Niigata,109
37,10,Tokyo,1377
37,11,Niigata,77
37,11,Tokyo,1304
37,12,Niigata,97
37,12,Tokyo,1343
37,13,Niigata,82
37,13,Tokyo,1124
37,14,Niigata,115
37,14,Tokyo,1108
37,15,Niigata,100
37,15,Tokyo,1099
37,16,Niigata,132
37,16,Tokyo,1135
37,17,Niigata,120
37,17,Tokyo,1035
37,18,Niigata,120
37,18,Tokyo,889
37,19,Niigata,125
37,19,Tokyo,1079
37,20,Niigata,94
37,20,Tokyo,1012
37,21,Niigata,130
37,21,Tokyo,805
37,22,Niigata,85
37,22,Tokyo,904
37,23,Niigata,96
37,23,Tokyo,827
37,24,Niigata,62
37,24,Tokyo,848
37,25,Niigata,38
37,25,Tokyo,799
37,26,Niigata,38
37,26,Tokyo,861
37,27,Niigata,41
37,27,Tokyo,880
37,28,Niigata,32
37,28,Tokyo,830
37,29,Niigata,49
37,29,Tokyo,853
37,30,Niigata,53
37,30,Tokyo,863
37,31,Niigata,47
37,31,Tokyo,806
37,32,Niigata,48
37,32,Tokyo,803
37,33,Niigata,47
37,33,Tokyo,832
37,34,Niigata,55
37,34,Tokyo,848
37,35,Niigata,39
37,35,Tokyo,854
37,36,Niigata,62
37,36,Tokyo,909
37,37,Niigata,49
37,37,Tokyo,755
37,38,Niigata,51
37,38,Tokyo,673
37,39,Niigata,36
37,39,Tokyo,705
37,40,Niigata,54
37,40,Tokyo,722
37,41,Niigata,65
37,41,Tokyo,719
37,42,Niigata,61
37,42,Tokyo,653
37,43,Niigata,52
37,43,Tokyo,661
37,44,Niigata,42
37,44,Tokyo,572
37,45,Niigata,66
37,45,Tokyo,590
37,46,Niigata,61
37,46,Tokyo,603
38,1,Niigata,51
38,1,Tokyo,1691
38,2,Niigata,53
38,2,Tokyo,2034
38,3,Niigata,48
38,3,Tokyo,2000
38,4,Niigata,31
38,4,Tokyo,1757
38,5,Niigata,35
38,5,Tokyo,1798
38,6,Niigata,62
38,6,Tokyo,1578
38,7,Niigata,42
38,7,Tokyo,1625
38,8,Niigata,22
38,8,Tokyo,1657
38,9,Niigata,36
38,9,Tokyo,1598
38,10,Niigata,35
38,10,Tokyo,1728
38,11,Niigata,39
38,11,Tokyo,1458
38,12,Niigata,32
38,12,Tokyo,1548
38,13,Niigata,35
38,13,Tokyo,1384
38,14,Niigata,18
38,14,Tokyo,1587
38,15,Niigata,22
38,15,Tokyo,1460
38,16,Niigata,24
38,16,Tokyo,1521
38,17,Niigata,36
38,17,Tokyo,1359
38,18,Niigata,30
38,18,Tokyo,1340
38,19,Niigata,37
38,19,Tokyo,1522
38,20,Niigata,39
38,20,Tokyo,1384
38,21,Niigata,29
38,21,Tokyo,1202
38,22,Niigata,21
38,22,Tokyo,1109
38,23,Niigata,23
38,23,Tokyo,1122
38,24,Niigata,35
38,24,Tokyo,1104
38,25,Niigata,32
38,25,Tokyo,1087
38,26,Niigata,22
38,26,Tokyo,977
38,27,Niigata,30
38,27,Tokyo,967
38,28,Niigata,23
38,28,Tokyo,855
38,29,Niigata,29
38,29,Tokyo,869
38,30,Niigata,27
38,30,Tokyo,788
38,31,Niigata,38
38,31,Tokyo,854
38,32,Niigata,34
38,32,Tokyo,672
38,33,Niigata,21
38,33,Tokyo,931
38,34,Niigata,59
38,34,Tokyo,951
38,35,Niigata,43
38,35,Tokyo,879
38,36,Niigata,30
38,36,Tokyo,900
38,37,Niigata,28
38,37,Tokyo,939
38,38,Niigata,32
38,38,Tokyo,965
38,39,Niigata,34
38,39,Tokyo,912
38,40,Niigata,48
38,40,Tokyo,810
38,41,Niigata,87
38,41,Tokyo,1004
38,42,Niigata,51
38,42,Tokyo,840
38,43,Niigata,50
38,43,Tokyo,790
38,44,Niigata,54
38,44,Tokyo,797
38,45,Niigata,57
38,45,Tokyo,756
38,46,Niigata,60
38,46,Tokyo,691
39,1,Niigata,8
39,1,Tokyo,557
39,2,Niigata,2
39,2,Tokyo,653
39,3,Niigata,7
39,3,Tokyo,765
39,4,Niigata,6
39,4,Tokyo,725
39,5,Niigata,6
39,5,Tokyo,778
39,6,Niigata,15
39,6,Tokyo,743
39,7,Niigata,5
39,7,Tokyo,518
39,8,Tokyo,575
39,9,Tokyo,533
39,10,Tokyo,609
39,11,Tokyo,535
39,12,Tokyo,452
39,13,Tokyo,493
39,14,Tokyo,478
39,15,Tokyo,570
39,16,Niigata,6
39,16,Tokyo,749
39,17,Tokyo,618
39,18,Niigata,2
39,18,Tokyo,599
39,19,Niigata,10
39,19,Tokyo,784
39,20,Niigata,4
39,20,Tokyo,817
39,21,Niigata,15
39,21,Tokyo,966
39,22,Niigata,6
39,22,Tokyo,882
39,23,Niigata,9
39,23,Tokyo,908
39,24,Niigata,7
39,24,Tokyo,731
39,25,Niigata,5
39,25,Tokyo,828
39,26,Niigata,3
39,26,Tokyo,884
39,27,Niigata,4
39,27,Tokyo,784
39,28,Niigata,1
39,28,Tokyo,928
39,29,Niigata,13
39,29,Tokyo,795
39,30,Niigata,19
39,30,Tokyo,942
39,31,Niigata,28
39,31,Tokyo,853
39,32,Niigata,4
39,32,Tokyo,807
39,33,Niigata,5
39,33,Tokyo,846
39,34,Niigata,28
39,34,Tokyo,1044
39,35,Niigata,18
39,35,Tokyo,1270
39,36,Niigata,15
39,36,Tokyo,909
39,37,Niigata,10
39,37,Tokyo,764
39,38,Niigata,18
39,38,Tokyo,725
39,39,Niigata,12
39,39,Tokyo,712
39,40,Niigata,18
39,40,Tokyo,666
39,41,Niigata,18
39,41,Tokyo,753
39,42,Niigata,11
39,42,Tokyo,732
39,43,Niigata,9
39,43,Tokyo,860
39,44,Niigata,8
39,44,Tokyo,723
39,45,Niigata,11
39,45,Tokyo,685
39,46,Niigata,13
39,46,Tokyo,943
40,1,Tokyo,6307
40,2,Tokyo,6537
40,3,Tokyo,6482
40,4,Tokyo,6538
40,5,Tokyo,7018
40,6,Tokyo,6816
40,7,Tokyo,4903
40,8,Tokyo,4878
40,9,Tokyo,4520
40,10,Tokyo,4546
40,11,Tokyo,4351
40,12,Tokyo,3977
40,13,Tokyo,3507
40,14,Tokyo,4268
40,15,Tokyo,4386
40,16,Tokyo,4908
40,17,Tokyo,4555
40,18,Tokyo,4783
40,19,Tokyo,5591
40,20,Tokyo,4986
40,21,Tokyo,4887
40,22,Tokyo,5305
40,23,Tokyo,6239
40,24,Tokyo,6240
40,25,Tokyo,5940
40,26,Tokyo,4403
40,27,Tokyo,4683
40,28,Tokyo,3977
40,29,Tokyo,2750
40,30,Tokyo,2434
40,31,Tokyo,2659
40,32,Tokyo,2553
40,33,Tokyo,2643
40,34,Tokyo,2295
40,35,Tokyo,2386
40,36,Tokyo,2381
40,37,Tokyo,2394
40,38,Tokyo,2496
40,39,Tokyo,2348
40,40,Tokyo,2531
40,41,Tokyo,2645
40,42,Tokyo,2733
40,43,Tokyo,2293
40,44,Tokyo,2067
40,45,Tokyo,2806
40,46,Tokyo,2807
41,1,Niigata,188
41,1,Tokyo,3667
41,2,Niigata,271
41,2,Tokyo,4528
41,3,Niigata,290
41,3,Tokyo,4644
41,4,Niigata,209
41,4,Tokyo,4983
41,5,Niigata,205
41,5,Tokyo,4560
41,6,Niigata,293
41,6,Tokyo,7587
41,7,Niigata,243
41,7,Tokyo,8567
41,8,Niigata,331
41,8,Tokyo,8992
41,9,Niigata,261
41,9,Tokyo,10422
41,10,Niigata,268
41,10,Tokyo,10528
41,11,Niigata,370
41,11,Tokyo,7201
41,12,Niigata,359
41,12,Tokyo,6278
41,13,Niigata,248
41,13,Tokyo,5936
41,14,Niigata,253
41,14,Tokyo,6502
41,15,Niigata,262
41,15,Tokyo,6560
41,16,Niigata,297
41,16,Tokyo,6417
41,17,Niigata,260
41,17,Tokyo,6395
41,18,Niigata,179
41,18,Tokyo,6070
41,19,Niigata,268
41,19,Tokyo,6234
41,20,Niigata,244
41,20,Tokyo,6124
41,21,Niigata,264
41,21,Tokyo,6110
41,22,Niigata,226
41,22,Tokyo,5969
41,23,Niigata,289
41,23,Tokyo,6673
41,24,Niigata,234
41,24,Tokyo,5841
41,25,Niigata,224
41,25,Tokyo,6866
41,26,Niigata,253
41,26,Tokyo,5456
41,27,Niigata,221
41,27,Tokyo,3337
41,28,Niigata,226
41,28,Tokyo,2910
41,29,Niigata,237
41,29,Tokyo,3097
41,30,Niigata,200
41,30,Tokyo,3313
41,31,Niigata,206
41,31,Tokyo,3295
41,32,Niigata,218
41,32,Tokyo,3023
41,33,Niigata,219
41,33,Tokyo,3418
41,34,Niigata,264
41,34,Tokyo,3540
41,35,Niigata,248
41,35,Tokyo,3360
41,36,Niigata,204
41,36,Tokyo,3133
41,37,Niigata,199
41,37,Tokyo,2667
41,38,Niigata,193
41,38,Tokyo,2842
41,39,Niigata,193
41,39,Tokyo,2981
41,40,Niigata,199
41,40,Tokyo,2273
41,41,Niigata,225
41,41,Tokyo,2306
41,42,Niigata,191
41,42,Tokyo,2335
41,43,Niigata,216
41,43,Tokyo,2558
41,44,Niigata,168
41,44,Tokyo,3019
41,45,Niigata,166
41,45,Tokyo,2895
41,46,Niigata,195
41,46,Tokyo,2822
42,1,Niigata,368
42,1,Tokyo,769
42,2,Niigata,354
42,2,Tokyo,900
42,3,Niigata,320
42,3,Tokyo,1101
42,4,Niigata,291
42,4,Tokyo,1011
42,5,Niigata,324
42,5,Tokyo,901
42,6,Niigata,276
42,6,Tokyo,812
42,7,Niigata,262
42,7,Tokyo,818
42,8,Niigata,292
42,8,Tokyo,832
42,9,Niigata,244
42,9,Tokyo,897
42,10,Niigata,251
42,10,Tokyo,702
42,11,Niigata,305
42,11,Tokyo,703
42,12,Niigata,301
42,12,Tokyo,749
42,13,Niigata,334
42,13,Tokyo,691
42,14,Niigata,293
42,14,Tokyo,706
42,15,Niigata,306
42,15,Tokyo,670
42,16,Niigata,354
42,16,Tokyo,703
42,17,Niigata,414
42,17,Tokyo,725
42,18,Niigata,310
42,18,Tokyo,855
42,19,Niigata,341
42,19,Tokyo,880
42,20,Niigata,332
42,20,Tokyo,938
42,21,Niigata,337
42,21,Tokyo,853
42,22,Niigata,335
42,22,Tokyo,913
42,23,Niigata,326
42,23,Tokyo,868
42,24,Niigata,372
42,24,Tokyo,891
42,25,Niigata,311
42,25,Tokyo,853
42,26,Niigata,279
42,26,Tokyo,728
42,27,Niigata,385
42,27,Tokyo,601
42,28,Niigata,303
42,28,Tokyo,621
42,29,Niigata,375
42,29,Tokyo,613
42,30,Niigata,298
42,30,Tokyo,571
42,31,Niigata,312
42,31,Tokyo,545
42,32,Niigata,240
42,32,Tokyo,604
42,33,Niigata,356
42,33,Tokyo,674
42,34,Niigata,379
42,34,Tokyo,658
42,35,Niigata,325
42,35,Tokyo,686
42,36,Niigata,333
42,36,Tokyo,659
42,37,Niigata,304
42,37,Tokyo,656
42,38,Niigata,250
42,38,Tokyo,708
42,39,Niigata,303
42,39,Tokyo,705
42,40,Niigata,261
42,40,Tokyo,672
42,41,Niigata,280
42,41,Tokyo,751
42,42,Niigata,285
42,42,Tokyo,643
42,43,Niigata,268
42,43,Tokyo,637
42,44,Niigata,249
42,44,Tokyo,577
42,45,Niigata,238
42,45,Tokyo,569
42,46,Niigata,234
42,46,Tokyo,555
43,1,Niigata,494
43,1,Tokyo,268
43,2,Niigata,595
43,2,Tokyo,318
43,3,Niigata,552
43,3,Tokyo,353
43,4,Niigata,644
43,4,Tokyo,375
43,5,Niigata,638
43,5,Tokyo,363
43,6,Niigata,582
43,6,Tokyo,405
43,7,Niigata,531
43,7,Tokyo,415
43,8,Niigata,545
43,8,Tokyo,420
43,9,Niigata,463
43,9,Tokyo,391
43,10,Niigata,515
43,10,Tokyo,414
43,11,Niigata,508
43,11,Tokyo,357
43,12,Niigata,560
43,12,Tokyo,394
43,13,Niigata,475
43,13,Tokyo,326
43,14,Niigata,493
43,14,Tokyo,353
43,15,Niigata,442
43,15,Tokyo,289
43,16,Niigata,478
43,16,Tokyo,331
43,17,Niigata,497
43,17,Tokyo,298
43,18,Niigata,395
43,18,Tokyo,252
43,19,Niigata,483
43,19,Tokyo,324
43,20,Niigata,606
43,20,Tokyo,363
43,21,Niigata,599
43,21,Tokyo,405
43,22,Niigata,527
43,22,Tokyo,340
43,23,Niigata,501
43,23,Tokyo,333
43,24,Niigata,522
43,24,Tokyo,317
43,25,Niigata,510
43,25,Tokyo,316
43,26,Niigata,541
43,26,Tokyo,333
43,27,Niigata,467
43,27,Tokyo,264
43,28,Niigata,433
43,28,Tokyo,279
43,29,Niigata,417
43,29,Tokyo,240
43,30,Niigata,475
43,30,Tokyo,276
43,31,Niigata,460
43,31,Tokyo,224
43,32,Niigata,379
43,32,Tokyo,221
43,33,Niigata,500
43,33,Tokyo,293
43,34,Niigata,505
43,34,Tokyo,327
43,35,Niigata,427
43,35,Tokyo,313
43,36,Niigata,463
43,36,Tokyo,324
43,37,Niigata,428
43,37,Tokyo,334
43,38,Niigata,412
43,38,Tokyo,249
43,39,Niigata,434
43,39,Tokyo,269
43,40,Niigata,467
43,40,Tokyo,293
43,41,Niigata,429
43,41,Tokyo,278
43,42,Niigata,372
43,42,Tokyo,225
43,43,Niigata,438
43,43,Tokyo,217
43,44,Niigata,377
43,44,Tokyo,217
43,45,Niigata,396
43,45,Tokyo,188
43,46,Niigata,361
43,46,Tokyo,206
44,1,Niigata,752
44,1,Tokyo,4794
44,2,Niigata,573
44,2,Tokyo,2876
44,3,Niigata,596
44,3,Tokyo,2664
44,4,Niigata,591
44,4,Tokyo,2283
44,5,Niigata,553
44,5,Tokyo,2381
44,6,Niigata,620
44,6,Tokyo,1700
44,7,Niigata,493
44,7,Tokyo,1023
44,8,Niigata,525
44,8,Tokyo,1082
44,9,Niigata,529
44,9,Tokyo,667
44,10,Niigata,530
44,10,Tokyo,413
44,11,Niigata,486
44,11,Tokyo,307
44,12,Niigata,475
44,12,Tokyo,330
44,13,Niigata,438
44,13,Tokyo,266
44,14,Niigata,442
44,14,Tokyo,281
44,15,Niigata,445
44,15,Tokyo,236
44,16,Niigata,451
44,16,Tokyo,242
44,17,Niigata,394
44,17,Tokyo,191
44,18,Niigata,365
44,18,Tokyo,212
44,19,Niigata,398
44,19,Tokyo,323
44,20,Niigata,465
44,20,Tokyo,230
44,21,Niigata,437
44,21,Tokyo,2412
44,22,Niigata,457
44,22,Tokyo,710
44,23,Niigata,452
44,23,Tokyo,235
44,24,Niigata,430
44,24,Tokyo,235
44,25,Niigata,478
44,25,Tokyo,207
44,26,Niigata,497
44,26,Tokyo,219
44,27,Niigata,454
44,27,Tokyo,177
44,28,Niigata,478
44,28,Tokyo,178
44,29,Niigata,450
44,29,Tokyo,177
44,30,Niigata,419
44,30,Tokyo,171
44,31,Niigata,445
44,31,Tokyo,169
44,32,Niigata,396
44,32,Tokyo,193
44,33,Niigata,472
44,33,Tokyo,259
44,34,Niigata,408
44,34,Tokyo,372
44,35,Niigata,444
44,35,Tokyo,212
44,36,Niigata,434
44,36,Tokyo,203
44,37,Niigata,375
44,37,Tokyo,251
44,38,Niigata,385
44,38,Tokyo,205
44,39,Niigata,260
44,39,Tokyo,406
44,40,Niigata,225
44,40,Tokyo,325
44,41,Niigata,288
44,41,Tokyo,183
44,42,Niigata,338
44,42,Tokyo,184
44,43,Niigata,383
44,43,Tokyo,201
44,44,Niigata,393
44,44,Tokyo,203
44,45,Niigata,382
44,45,Tokyo,184
44,46,Niigata,371
44,46,Tokyo,120
45,1,Niigata,508
45,1,Tokyo,329
45,2,Niigata,615
45,2,Tokyo,290
45,3,Niigata,539
45,3,Tokyo,285
45,4,Niigata,535
45,4,Tokyo,333
45,5,Niigata,595
45,5,Tokyo,434
45,6,Niigata,593
45,6,Tokyo,333
45,7,Niigata,456
45,7,Tokyo,323
45,8,Niigata,583
45,8,Tokyo,331
45,9,Niigata,454
45,9,Tokyo,311
45,10,Niigata,598
45,10,Tokyo,316
45,11,Niigata,528
45,11,Tokyo,379
45,12,Niigata,454
45,12,Tokyo,439
45,13,Niigata,441
45,13,Tokyo,331
45,14,Niigata,371
45,14,Tokyo,317
45,15,Niigata,364
45,15,Tokyo,289
45,16,Niigata,381
45,16,Tokyo,331
45,17,Niigata,377
45,17,Tokyo,316
45,18,Niigata,413
45,18,Tokyo,254
45,19,Niigata,480
45,19,Tokyo,316
45,20,Niigata,367
45,20,Tokyo,293
45,21,Niigata,396
45,21,Tokyo,276
45,22,Niigata,333
45,22,Tokyo,306
45,23,Niigata,334
45,23,Tokyo,280
45,24,Niigata,313
45,24,Tokyo,296
45,25,Niigata,333
45,25,Tokyo,314
45,26,Niigata,337
45,26,Tokyo,257
45,27,Niigata,340
45,27,Tokyo,173
45,28,Niigata,282
45,28,Tokyo,129
45,29,Niigata,288
45,29,Tokyo,157
45,30,Niigata,243
45,30,Tokyo,160
45,31,Niigata,279
45,31,Tokyo,179
45,32,Niigata,266
45,32,Tokyo,140
45,33,Niigata,304
45,33,Tokyo,146
45,34,Niigata,302
45,34,Tokyo,152
45,35,Niigata,261
45,35,Tokyo,219
45,36,Niigata,331
45,36,Tokyo,184
45,37,Niigata,289
45,37,Tokyo,193
45,38,Niigata,353
45,38,Tokyo,183
45,39,Niigata,303
45,39,Tokyo,237
45,40,Niigata,270
45,40,Tokyo,200
45,41,Niigata,321
45,41,Tokyo,247
45,42,Niigata,303
45,42,Tokyo,233
45,43,Niigata,332
45,43,Tokyo,243
45,44,Niigata,289
45,44,Tokyo,239
45,45,Niigata,266
45,45,Tokyo,242
45,46,Niigata,268
45,46,Tokyo,202
46,1,Niigata,1052
46,1,Tokyo,47
46,2,Niigata,361
46,2,Tokyo,37
46,3,Niigata,306
46,3,Tokyo,44
46,4,Niigata,267
46,4,Tokyo,81
46,5,Niigata,344
46,5,Tokyo,40
46,6,Niigata,360
46,6,Tokyo,45
46,7,Niigata,242
46,7,Tokyo,36
46,8,Niigata,227
46,8,Tokyo,41
46,9,Niigata,255
46,9,Tokyo,61
46,10,Niigata,212
46,10,Tokyo,50
46,11,Niigata,272
46,11,Tokyo,38
46,12,Niigata,321
46,12,Tokyo,41
46,13,Niigata,250
46,13,Tokyo,37
46,14,Niigata,232
46,14,Tokyo,47
46,15,Niigata,218
46,15,Tokyo,25
46,16,Niigata,270
46,16,Tokyo,23
46,17,Niigata,250
46,17,Tokyo,33
46,18,Niigata,191
46,18,Tokyo,38
46,19,Niigata,180
46,19,Tokyo,31
46,20,Niigata,203
46,20,Tokyo,86
46,21,Niigata,233
46,21,Tokyo,92
46,22,Niigata,221
46,22,Tokyo,26
46,23,Niigata,206
46,23,Tokyo,32
46,24,Niigata,225
46,24,Tokyo,28
46,25,Niigata,184
46,25,Tokyo,21
46,26,Niigata,172
46,26,Tokyo,33
46,27,Niigata,156
46,27,Tokyo,26
46,28,Niigata,113
46,28,Tokyo,52
46,29,Niigata,147
46,29,Tokyo,31
46,30,Niigata,175
46,30,Tokyo,26
46,31,Niigata,130
46,31,Tokyo,31
46,32,Niigata,130
46,32,Tokyo,21
46,33,Niigata,116
46,33,Tokyo,29
46,34,Niigata,186
46,34,Tokyo,26
46,35,Niigata,146
46,35,Tokyo,37
46,36,Niigata,149
46,36,Tokyo,70
46,37,Niigata,129
46,37,Tokyo,49
46,38,Niigata,160
46,38,Tokyo,37
46,39,Niigata,179
46,39,Tokyo,35
46,40,Niigata,136
46,40,Tokyo,18
46,41,Niigata,161
46,41,Tokyo,29
46,42,Niigata,172
46,42,Tokyo,48
46,43,Niigata,131
46,43,Tokyo,57
46,44,Niigata,141
46,44,Tokyo,33
46,45,Niigata,135
46,45,Tokyo,41
46,46,Niigata,161
46,46,Tokyo,33
47,1,Niigata,307
47,1,Tokyo,42
47,2,Niigata,272
47,2,Tokyo,21
47,3,Niigata,263
47,3,Tokyo,18
47,4,Niigata,217
47,4,Tokyo,20
47,5,Niigata,71
47,5,Tokyo,51
47,6,Niigata,78
47,6,Tokyo,38
47,7,Niigata,78
47,7,Tokyo,34
47,8,Niigata,45
47,8,Tokyo,43
47,9,Niigata,58
47,9,Tokyo,35
47,10,Niigata,54
47,10,Tokyo,41
47,11,Niigata,60
47,11,Tokyo,37
47,12,Niigata,61
47,12,Tokyo,65
47,13,Niigata,62
47,13,Tokyo,45
47,14,Niigata,83
47,14,Tokyo,31
47,15,Niigata,53
47,15,Tokyo,33
47,16,Niigata,50
47,16,Tokyo,36
47,17,Niigata,55
47,17,Tokyo,36
47,18,Niigata,64
47,18,Tokyo,39
47,19,Niigata,67
47,19,Tokyo,36
47,20,Niigata,106
47,20,Tokyo,34
47,21,Niigata,83
47,21,Tokyo,30
47,22,Niigata,107
47,22,Tokyo,31
47,23,Niigata,190
47,23,Tokyo,37
47,24,Niigata,124
47,24,Tokyo,39
47,25,Niigata,147
47,25,Tokyo,39
47,26,Niigata,74
47,26,Tokyo,33
47,27,Niigata,90
47,27,Tokyo,23
47,28,Niigata,86
47,28,Tokyo,26
47,29,Niigata,111
47,29,Tokyo,31
47,30,Niigata,170
47,30,Tokyo,34
47,31,Niigata,134
47,31,Tokyo,34
47,32,Niigata,113
47,32,Tokyo,20
47,33,Niigata,241
47,33,Tokyo,31
47,34,Niigata,161
47,34,Tokyo,41
47,35,Niigata,184
47,35,Tokyo,21
47,36,Niigata,178
47,36,Tokyo,44
47,37,Niigata,245
47,37,Tokyo,22
47,38,Niigata,206
47,38,Tokyo,30
47,39,Niigata,184
47,39,Tokyo,37
47,40,Niigata,201
47,40,Tokyo,28
47,41,Niigata,169
47,41,Tokyo,59
47,42,Niigata,202
47,42,Tokyo,35
47,43,Niigata,258
47,43,Tokyo,36
47,44,Niigata,196
47,44,Tokyo,33
47,45,Niigata,244
47,45,Tokyo,32
47,46,Niigata,274
47,46,Tokyo,23
48,1,Tokyo,3013
48,2,Tokyo,3662
48,3,Tokyo,3232
48,4,Tokyo,10121
48,5,Tokyo,4137
48,6,Tokyo,4209
48,7,Tokyo,10282
48,8,Tokyo,4390
48,9,Tokyo,4463
48,10,Tokyo,3680
48,11,Tokyo,4217
48,12,Tokyo,4291
48,13,Tokyo,4150
48,14,Tokyo,5591
48,15,Tokyo,10716
48,16,Tokyo,13183
48,17,Tokyo,5803
48,18,Tokyo,5453
48,19,Tokyo,6334
48,20,Tokyo,6840
48,21,Tokyo,6760
48,22,Tokyo,6687
48,23,Tokyo,6903
48,24,Tokyo,6498
48,25,Tokyo,11704
48,26,Tokyo,5932
48,27,Tokyo,11093
48,28,Tokyo,14001
48,29,Tokyo,7061
48,30,Tokyo,10978
48,31,Tokyo,7997
48,32,Tokyo,5873
48,33,Tokyo,6407
48,34,Tokyo,6195
48,35,Tokyo,5527
48,36,Tokyo,5418
48,37,Tokyo,5110
48,38,Tokyo,5019
48,39,Tokyo,4561
48,40,Tokyo,4350
48,41,Tokyo,4364
48,42,Tokyo,4456
48,43,Tokyo,10348
48,44,Tokyo,11631
48,45,Tokyo,9858
48,46,Tokyo,9216
49,1,Niigata,191
49,1,Tokyo,1444
49,2,Niigata,252
49,2,Tokyo,3661
49,3,Niigata,221
49,3,Tokyo,2137
49,4,Niigata,196
49,4,Tokyo,1562
49,5,Niigata,235
49,5,Tokyo,1520
49,6,Niigata,314
49,6,Tokyo,1474
49,7,Niigata,279
49,7,Tokyo,3351
49,8,Niigata,242
49,8,Tokyo,2264
49,9,Niigata,244
49,9,Tokyo,1576
49,10,Niigata,277
49,10,Tokyo,1673
49,11,Niigata,271
49,11,Tokyo,1634
49,12,Niigata,323
49,12,Tokyo,1687
49,13,Niigata,225
49,13,Tokyo,1601
49,14,Niigata,226
49,14,Tokyo,1646
49,15,Niigata,178
49,15,Tokyo,1218
49,16,Niigata,206
49,16,Tokyo,663
49,17,Niigata,164
49,17,Tokyo,645
49,18,Niigata,187
49,18,Tokyo,586
49,19,Niigata,166
49,19,Tokyo,716
49,20,Niigata,189
49,20,Tokyo,647
49,21,Niigata,258
49,21,Tokyo,605
49,22,Niigata,357
49,22,Tokyo,636
49,23,Niigata,278
49,23,Tokyo,717
49,24,Niigata,294
49,24,Tokyo,717
49,25,Niigata,359
49,25,Tokyo,962
49,26,Niigata,446
49,26,Tokyo,1034
49,27,Niigata,469
49,27,Tokyo,967
49,28,Niigata,585
49,28,Tokyo,870
49,29,Niigata,435
49,29,Tokyo,830
49,30,Niigata,456
49,30,Tokyo,795
49,31,Niigata,521
49,31,Tokyo,810
49,32,Niigata,395
49,32,Tokyo,764
49,33,Niigata,396
49,33,Tokyo,856
49,34,Niigata,470
49,34,Tokyo,992
49,35,Niigata,436
49,35,Tokyo,937
49,36,Niigata,477
49,36,Tokyo,927
49,37,Niigata,424
49,37,Tokyo,943
49,38,Niigata,442
49,38,Tokyo,1004
49,39,Niigata,363
49,39,Tokyo,1021
49,40,Niigata,320
49,40,Tokyo,1075
49,41,Niigata,495
49,41,Tokyo,1058
49,42,Niigata,401
49,42,Tokyo,962
49,43,Niigata,356
49,43,Tokyo,1072
49,44,Niigata,377
49,44,Tokyo,928
49,45,Niigata,451
49,45,Tokyo,985
49,46,Niigata,356
49,46,Tokyo,877
50,1,Niigata,634
50,1,Tokyo,163
50,2,Niigata,967
50,2,Tokyo,152
50,3,Niigata,1241
50,3,Tokyo,167
50,4,Niigata,1038
50,4,Tokyo,123
50,5,Niigata,1085
50,5,Tokyo,119
50,6,Niigata,251
50,6,Tokyo,120
50,7,Niigata,146
50,7,Tokyo,688
50,8,Niigata,158
50,8,Tokyo,148
50,9,Niigata,161
50,9,Tokyo,164
50,10,Niigata,168
50,10,Tokyo,242
50,11,Niigata,159
50,11,Tokyo,158
50,12,Niigata,246
50,12,Tokyo,222
50,13,Niigata,122
50,13,Tokyo,137
50,14,Niigata,89
50,14,Tokyo,150
50,15,Niigata,132
50,15,Tokyo,145
50,16,Niigata,136
50,16,Tokyo,166
50,17,Niigata,154
50,17,Tokyo,248
50,18,Niigata,140
50,18,Tokyo,235
50,19,Niigata,205
50,19,Tokyo,268
50,20,Niigata,148
50,20,Tokyo,193
50,21,Niigata,182
50,21,Tokyo,140
50,22,Niigata,125
50,22,Tokyo,135
50,23,Niigata,125
50,23,Tokyo,170
50,24,Niigata,179
50,24,Tokyo,146
50,25,Niigata,136
50,25,Tokyo,110
50,26,Niigata,108
50,26,Tokyo,115
50,27,Niigata,103
50,27,Tokyo,121
50,28,Niigata,98
50,28,Tokyo,96
50,29,Niigata,83
50,29,Tokyo,85
50,30,Niigata,89
50,30,Tokyo,93
50,31,Niigata,104
50,31,Tokyo,65
50,32,Niigata,85
50,32,Tokyo,72
50,33,Niigata,113
50,33,Tokyo,74
